id,url,name,cap,ser,wh,price,pwh,stock,whouse
18790,http://www.hobbyking.com/hobbyking/store/__18790__Turnigy_nano_tech_130mah_1S_25C_Lipo_Pack_Nine_Eagles_style_T1_Single_Rail_for_2010plus_.html,Turnigy nano-tech 130mah 1S 25C Lipo Pack (Nine Eagles style - T1 Single Rail for 2010plus),130,1,0.48100000000000004,1.04,2.1621621621621623,50,XX
18791,http://www.hobbyking.com/hobbyking/store/__18791__Turnigy_nano_tech_130mah_1S_25C_Lipo_Pack_Nine_Eagles_style_T2_Twin_Rail_for_older_models_.html,Turnigy nano-tech 130mah 1S 25C Lipo Pack (Nine Eagles style - T2 Twin Rail for older models),130,1,0.48100000000000004,1.04,2.1621621621621623,50,XX
23309,http://www.hobbyking.com/hobbyking/store/__23309__Turnigy_nano_tech_80mAh_1s_15c_Round_Lipo.html,Turnigy nano-tech 80mAh 1s 15c Round Lipo,80,1,0.29600000000000004,1.16,3.918918918918918,50,XX
23310,http://www.hobbyking.com/hobbyking/store/__23310__Turnigy_nano_tech_90mah_1S_15C_Round_Lipo.html,Turnigy nano-tech 90mah 1S 15C Round Lipo,90,1,0.333,1.16,3.483483483483483,50,XX
23311,http://www.hobbyking.com/hobbyking/store/__23311__Turnigy_nano_tech_130mAh_1s_15c_Round_Lipo.html,Turnigy nano-tech 130mAh 1s 15c Round Lipo,130,1,0.48100000000000004,1.16,2.4116424116424113,14,XX
23313,http://www.hobbyking.com/hobbyking/store/__23313__Turnigy_nano_tech_200mah_1S_15C_Round_Lipo.html,Turnigy nano-tech 200mah 1S 15C Round Lipo,200,1,0.74,1.16,1.5675675675675675,13,XX
23315,http://www.hobbyking.com/hobbyking/store/__23315__Turnigy_nano_tech_270mah_1S_15C_Round_Lipo_.html,Turnigy nano-tech 270mah 1S 15C Round Lipo,270,1,0.999,1.16,1.1611611611611612,20,XX
23316,http://www.hobbyking.com/hobbyking/store/__23316__Turnigy_nano_tech_350mah_1S_15C_Round_Lipo.html,Turnigy nano-tech 350mah 1S 15C Round Lipo,350,1,1.2950000000000002,1.16,0.8957528957528956,50,XX
19418,http://www.hobbyking.com/hobbyking/store/__19418__Turnigy_nano_tech_160mah_1S_25C_Lipo_Pack_Nine_Eagles_style_T1_Single_Rail_for_2010plus_.html,Turnigy nano-tech 160mah 1S 25C Lipo Pack (Nine Eagles style - T1 Single Rail for 2010plus),160,1,0.5920000000000001,1.22,2.0608108108108105,50,XX
18792,http://www.hobbyking.com/hobbyking/store/__18792__Turnigy_nano_tech_160mah_1S_25C_Lipo_Pack_Nine_Eagles_style_T2_Twin_Rail_for_older_models_.html,Turnigy nano-tech 160mah 1S 25C Lipo Pack (Nine Eagles style - T2 Twin Rail for older models),160,1,0.5920000000000001,1.22,2.0608108108108105,50,XX
11857,http://www.hobbyking.com/hobbyking/store/__11857__Turnigy_nano_tech_130mah_1S_25_40C_Lipo_Pack_Kyosho_Eflite_Parkzone_Etc_.html,"Turnigy nano-tech 130mah 1S 25~40C Lipo Pack (Kyosho, Eflite, Parkzone Etc)",130,1,0.48100000000000004,1.27,2.64033264033264,50,XX
19419,http://www.hobbyking.com/hobbyking/store/__19419__Turnigy_nano_tech_160mah_1S_25_40C_Lipo_Pack_Fits_Align_Trex_100_.html,Turnigy nano-tech 160mah 1S 25~40C Lipo Pack (Fits Align Trex 100),160,1,0.5920000000000001,1.3,2.1959459459459456,50,XX
14730,http://www.hobbyking.com/hobbyking/store/__14730__NE_B918_120mAh_1S_10C_V2_OEM_Replacement_for_NE4950001.html,NE-B918 120mAh 1S 10C (V2) OEM Replacement for: NE4950001,120,1,0.444,1.3,2.9279279279279278,0,XX
11893,http://www.hobbyking.com/hobbyking/store/__11893__Turnigy_nano_tech_160mah_1S_25_40C_Lipo_Pack_Kyosho_E_flite_Nano_CP_X_Parkzone_Etc_.html,"Turnigy nano-tech 160mah 1S 25~40C Lipo Pack (Kyosho, E-flite Nano CP X, Parkzone Etc)",160,1,0.5920000000000001,1.41,2.381756756756756,50,XX
11873,http://www.hobbyking.com/hobbyking/store/__11873__ZIPPY_100mAh_20C_Single_Cell.html,ZIPPY 100mAh 20C Single Cell,100,1,0.37,1.66,4.486486486486486,50,XX
14890,http://www.hobbyking.com/hobbyking/store/__14890__Nine_Eagles_replacement_High_Cap_150mAh_1S_LiPo.html,Nine Eagles replacement High-Cap 150mAh 1S LiPo,150,1,0.555,1.75,3.153153153153153,50,XX
20384,http://www.hobbyking.com/hobbyking/store/__20384__Turnigy_nano_tech_300mah_1S_35_70C_Lipo_Pack_Fits_Nine_Eagles_Solo_Pro_100_.html,Turnigy nano-tech 300mah 1S 35~70C Lipo Pack (Fits Nine Eagles Solo-Pro 100),300,1,1.11,1.94,1.7477477477477474,50,XX
11874,http://www.hobbyking.com/hobbyking/store/__11874__ZIPPY_138mAh_20C_Single_Cell_.html,ZIPPY 138mAh 20C Single Cell,138,1,0.5106,1.93,3.779866823345084,40,XX
23317,http://www.hobbyking.com/hobbyking/store/__23317__Turnigy_nano_tech_650mAh_1S_15c_Round_Lipo.html,Turnigy nano-tech 650mAh 1S 15c Round Lipo,650,1,2.4050000000000002,1.96,0.8149688149688149,50,XX
54938,http://www.hobbyking.com/hobbyking/store/__54938__Turnigy_nano_tech_60mAh_1S_45_90C_Lipo_Pack_for_Mini_Vapor.html,Turnigy nano-tech 60mAh 1S 45~90C Lipo Pack for Mini Vapor,60,1,0.222,2.09,9.414414414414413,50,XX
7571,http://www.hobbyking.com/hobbyking/store/__7571__ZIPPY_450mAh_20C_single_cell.html,ZIPPY 450mAh 20C single cell,450,1,1.665,2.18,1.3093093093093093,50,XX
7568,http://www.hobbyking.com/hobbyking/store/__7568__ZIPPY_240mAh_20C_single_cell.html,ZIPPY 240mAh 20C single cell,240,1,0.888,2.14,2.40990990990991,50,XX
7566,http://www.hobbyking.com/hobbyking/store/__7566__ZIPPY_70mAh_20C_single_cell.html,ZIPPY 70mAh 20C single cell,70,1,0.259,2.2,8.494208494208495,50,XX
7565,http://www.hobbyking.com/hobbyking/store/__7565__ZIPPY_50mAh_20C_single_cell.html,ZIPPY 50mAh 20C single cell,50,1,0.185,2.24,12.108108108108109,50,XX
10980,http://www.hobbyking.com/hobbyking/store/__10980__Turnigy_160mAh_1S_30C_Eflite_Minium_compatible_.html,"Turnigy 160mAh 1S 30C (Eflite, Minium compatible)",160,1,0.5920000000000001,2.39,4.037162162162161,50,XX
23318,http://www.hobbyking.com/hobbyking/store/__23318__Turnigy_nano_tech_900mah_1S_15C_Round_Lipo.html,Turnigy nano-tech 900mah 1S 15C Round Lipo,900,1,3.33,2.32,0.6966966966966966,50,XX
23319,http://www.hobbyking.com/hobbyking/store/__23319__Turnigy_nano_tech_1000mah_1S_15C_Round_Lipo.html,Turnigy nano-tech 1000mah 1S 15C Round Lipo,1000,1,3.7,2.47,0.6675675675675676,50,XX
18557,http://www.hobbyking.com/hobbyking/store/__18557__Turnigy_1000mAh_1S_20C_Lipoly_Single_Cell_.html,Turnigy 1000mAh 1S 20C Lipoly (Single Cell),1000,1,3.7,2.51,0.6783783783783783,50,XX
7567,http://www.hobbyking.com/hobbyking/store/__7567__ZIPPY_100mAh_20C_single_cell.html,ZIPPY 100mAh 20C single cell,100,1,0.37,2.48,6.702702702702703,50,XX
7569,http://www.hobbyking.com/hobbyking/store/__7569__ZIPPY_350mAh_20C_single_cell.html,ZIPPY 350mAh 20C single cell,350,1,1.2950000000000002,2.47,1.9073359073359073,50,XX
7570,http://www.hobbyking.com/hobbyking/store/__7570__ZIPPY_400mAh_20C_single_cell.html,ZIPPY 400mAh 20C single cell,400,1,1.48,2.55,1.7229729729729728,50,XX
26738,http://www.hobbyking.com/hobbyking/store/__26738__Turnigy_nano_tech_300mah_1S_45_90C_Lipo_Pack_Fits_Nine_Eagles_Solo_Pro_100_.html,Turnigy nano-tech 300mah 1S 45~90C Lipo Pack (Fits Nine Eagles Solo-Pro 100),300,1,1.11,2.67,2.4054054054054053,50,XX
23320,http://www.hobbyking.com/hobbyking/store/__23320__Turnigy_nano_tech_1200mah_1S_15C_Round_Lipo_.html,Turnigy nano-tech 1200mah 1S 15C Round Lipo,1200,1,4.44,2.7,0.6081081081081081,50,XX
20386,http://www.hobbyking.com/hobbyking/store/__20386__Turnigy_nano_tech_750mah_1S_35_70C_Lipo_Pack_Fits_Nine_Eagles_Solo_Pro_180_.html,Turnigy nano-tech 750mah 1S 35~70C Lipo Pack (Fits Nine Eagles Solo-Pro 180),750,1,2.775,2.72,0.9801801801801803,-20,XX
10915,http://www.hobbyking.com/hobbyking/store/__10915__Turnigy_138mAh_2S_10C.html,Turnigy 138mAh 2S 10C,138,2,1.0212,2.83,2.771249510379945,50,XX
20385,http://www.hobbyking.com/hobbyking/store/__20385__Turnigy_nano_tech_600mah_1S_35_70C_Lipo_Pack_Fits_Nine_Eagles_Solo_Pro_328_Eflite_MQX_120SR_.html,"Turnigy nano-tech 600mah 1S 35~70C Lipo Pack (Fits Nine Eagles Solo Pro 328, Eflite MQX, 120SR)",600,1,2.22,2.84,1.279279279279279,50,XX
11870,http://www.hobbyking.com/hobbyking/store/__11870__ZIPPY_240mAh_30C_Single_Cell_.html,ZIPPY 240mAh 30C Single Cell,240,1,0.888,2.88,3.243243243243243,50,XX
24920,http://www.hobbyking.com/hobbyking/store/__24920__Turnigy_nano_tech_260mAh_1S_35_70C_Lipo_Pack_QR_Ladybird_Genius_CP_Mini_CP_.html,Turnigy nano-tech 260mAh 1S 35-70C Lipo Pack (QR Ladybird/Genius CP/Mini CP),260,1,0.9620000000000001,2.99,3.108108108108108,50,XX
41271,http://www.hobbyking.com/hobbyking/store/__41271__Turnigy_nano_tech_750mAh_1S_35_70C_Lipo_Pack_for_Walkera_V120D02S_QR_Infra_X_QR_W100S_.html,Turnigy nano-tech 750mAh 1S 35-70C Lipo Pack (for Walkera V120D02S/QR Infra X/QR W100S),750,1,2.775,2.99,1.0774774774774776,-5,XX
7649,http://www.hobbyking.com/hobbyking/store/__7649__ZIPPY_850mAh_20C_single_cell_.html,ZIPPY 850mAh 20C single cell,850,1,3.145,2.96,0.9411764705882353,0,XX
9028,http://www.hobbyking.com/hobbyking/store/__9028__ZIPPY_Flightmax_350mAh_2S_20C.html,ZIPPY Flightmax 350mAh 2S 20C,350,2,2.5900000000000003,3.05,1.1776061776061775,21,XX
11871,http://www.hobbyking.com/hobbyking/store/__11871__ZIPPY_350mAh_30C_Single_Cell_.html,ZIPPY 350mAh 30C Single Cell,350,1,1.2950000000000002,3.28,2.532818532818532,50,XX
7308,http://www.hobbyking.com/hobbyking/store/__7308__Rhino_610mAh_3S_11_1v_20C_Lipoly_Pack.html,Rhino 610mAh 3S 11.1v 20C Lipoly Pack,610,3,6.771,3.64,0.5375867670949639,50,XX
11872,http://www.hobbyking.com/hobbyking/store/__11872__ZIPPY_400mAh_30C_Single_Cell.html,ZIPPY 400mAh 30C Single Cell,400,1,1.48,3.55,2.3986486486486487,50,XX
25502,http://www.hobbyking.com/hobbyking/store/__25502__ZIPPY_Compact_350mAh_2S_25C_Lipo_Pack.html,ZIPPY Compact 350mAh 2S 25C Lipo Pack,350,2,2.5900000000000003,3.49,1.3474903474903475,50,XX
20387,http://www.hobbyking.com/hobbyking/store/__20387__Turnigy_nano_tech_950mah_1S_25_50C_Lipo_Pack_Fits_Walkera_V120_X100_.html,"Turnigy nano-tech 950mah 1S 25~50C Lipo Pack (Fits Walkera V120, X100)",950,1,3.515,3.4,0.9672830725462304,10,XX
11894,http://www.hobbyking.com/hobbyking/store/__11894__Turnigy_nano_tech_370mah_2S_25_40C_Lipo_Pack.html,Turnigy nano-tech 370mah 2S 25~40C Lipo Pack,370,2,2.738,3.68,1.3440467494521549,50,XX
7572,http://www.hobbyking.com/hobbyking/store/__7572__ZIPPY_600mAh_20C_single_cell.html,ZIPPY 600mAh 20C single cell,600,1,2.22,3.84,1.7297297297297296,50,XX
9187,http://www.hobbyking.com/hobbyking/store/__9187__Turnigy_500mAh_2S_20C_Lipo_Pack.html,Turnigy 500mAh 2S 20C Lipo Pack,500,2,3.7,3.91,1.0567567567567568,50,XX
17808,http://www.hobbyking.com/hobbyking/store/__17808__Turnigy_nano_tech_300mah_1S_35c_Lipo_Pack_Suits_FBL100_and_Blade_mCPx_.html,Turnigy nano-tech 300mah 1S 35c Lipo Pack (Suits FBL100 and Blade mCPx),300,1,1.11,3.99,3.5945945945945943,50,XX
7573,http://www.hobbyking.com/hobbyking/store/__7573__ZIPPY_740mAh_20C_single_cell.html,ZIPPY 740mAh 20C single cell,740,1,2.738,3.84,1.4024835646457268,50,XX
19422,http://www.hobbyking.com/hobbyking/store/__19422__Turnigy_nano_tech_120mAh_2S_25C_Lipo_Pack_E_flite_micro_series_compatible_.html,Turnigy nano-tech 120mAh 2S 25C Lipo Pack (E-flite micro series compatible),120,2,0.888,4.19,4.718468468468469,0,XX
23135,http://www.hobbyking.com/hobbyking/store/__23135__Turnigy_nano_tech_180mah_2S_25_40C_Lipo_Pack.html,Turnigy nano-tech 180mah 2S 25~40C Lipo Pack,180,2,1.332,3.93,2.9504504504504503,50,XX
18558,http://www.hobbyking.com/hobbyking/store/__18558__Turnigy_2200mAh_1S_20C_Lipoly_Single_Cell_.html,Turnigy 2200mAh 1S 20C Lipoly (Single Cell),2200,1,8.14,4.06,0.4987714987714987,50,XX
22906,http://www.hobbyking.com/hobbyking/store/__22906__Turnigy_nano_tech_300mah_2S_35_70C_Lipo_Pack.html,Turnigy nano-tech 300mah 2S 35~70C Lipo Pack,300,2,2.22,4.13,1.8603603603603602,-2,XX
35300,http://www.hobbyking.com/hobbyking/store/__35300__Walkera_600mAh_1S_20C_Lipo_Battery_Pack_Suits_QR_Infra_X_V120D02S_.html,"Walkera 600mAh 1S 20C Lipo Battery Pack (Suits QR Infra X, V120D02S)",600,1,2.22,4.05,1.8243243243243241,50,XX
11896,http://www.hobbyking.com/hobbyking/store/__11896__Turnigy_nano_tech_460mah_2S_25_40C_Lipo_Pack.html,Turnigy nano-tech 460mah 2S 25~40C Lipo Pack,460,2,3.4040000000000004,4.13,1.2132784958871914,50,XX
19116,http://www.hobbyking.com/hobbyking/store/__19116__Turnigy_nano_tech_350mah_1S_65_130C_Lipo_Pack.html,Turnigy nano-tech 350mah 1S 65~130C Lipo Pack,350,1,1.2950000000000002,4.25,3.2818532818532815,43,XX
53847,http://www.hobbyking.com/hobbyking/store/__53847__HobbyKing_8482_Mini_X6_Micro_Hexa_copter_Replacement_Battery_3_7V_500mAh_1pc_.html,HobbyKing™ Mini X6 Micro Hexa-copter Replacement Battery 3.7V 500mAh (1pc),500,1,1.85,4.28,2.3135135135135134,-3,XX
26736,http://www.hobbyking.com/hobbyking/store/__26736__Turnigy_nano_tech_300mah_1S_45C_Lipo_Pack_Suits_FBL100_and_Blade_mCPx_.html,Turnigy nano-tech 300mah 1S 45C Lipo Pack (Suits FBL100 and Blade mCPx),300,1,1.11,4.49,4.045045045045045,50,XX
18559,http://www.hobbyking.com/hobbyking/store/__18559__Turnigy_2200mAh_1S_40C_Lipoly_Single_Cell_.html,Turnigy 2200mAh 1S 40C Lipoly (Single Cell),2200,1,8.14,4.49,0.5515970515970516,37,XX
7303,http://www.hobbyking.com/hobbyking/store/__7303__Rhino_460mAh_2S_7_4v_20C_Lipoly_Pack.html,Rhino 460mAh 2S 7.4v 20C Lipoly Pack,460,2,3.4040000000000004,4.52,1.3278495887191537,-13,XX
6788,http://www.hobbyking.com/hobbyking/store/__6788__ZIPPY_Flightmax_500mAh_2S1P_20C.html,ZIPPY Flightmax 500mAh 2S1P 20C,500,2,3.7,4.4,1.1891891891891893,2,XX
19613,http://www.hobbyking.com/hobbyking/store/__19613__HK189_HK188_Battery_3_7V_220mAh.html,HK189 / HK188 Battery 3.7V 220mAh,220,1,0.8140000000000001,4.46,5.479115479115479,-4,XX
9170,http://www.hobbyking.com/hobbyking/store/__9170__Turnigy_1000mAh_2S_20C_Lipo_Pack.html,Turnigy 1000mAh 2S 20C Lipo Pack,1000,2,7.4,4.41,0.595945945945946,50,XX
7301,http://www.hobbyking.com/hobbyking/store/__7301__Rhino_360mAh_2S_7_4v_20C_Lipoly_Pack.html,Rhino 360mAh 2S 7.4v 20C Lipoly Pack,360,2,2.664,4.69,1.7605105105105106,50,XX
7305,http://www.hobbyking.com/hobbyking/store/__7305__Rhino_610mAh_2S_7_4v_20C_Lipoly_Pack.html,Rhino 610mAh 2S 7.4v 20C Lipoly Pack,610,2,4.514,4.72,1.0456357997341603,50,XX
7307,http://www.hobbyking.com/hobbyking/store/__7307__Rhino_1050mah_2S_7_4v_20C_Lipoly_Pack.html,Rhino 1050mah 2S 7.4v 20C Lipoly Pack,1050,2,7.7700000000000005,4.81,0.619047619047619,47,XX
21329,http://www.hobbyking.com/hobbyking/store/__21329__ZIPPY_Compact_500mAh_2S_25C_Lipo_Pack.html,ZIPPY Compact 500mAh 2S 25C Lipo Pack,500,2,3.7,4.55,1.2297297297297296,50,XX
19423,http://www.hobbyking.com/hobbyking/store/__19423__Turnigy_nano_tech_180mAh_2S_25C_Lipo_Pack_E_flite_micro_series_compatible_.html,Turnigy nano-tech 180mAh 2S 25C Lipo Pack (E-flite micro series compatible),180,2,1.332,4.99,3.7462462462462462,50,XX
26741,http://www.hobbyking.com/hobbyking/store/__26741__Turnigy_nano_tech_260mah_2S_35_70C_Lipo_Pack_E_flite_EFLB2002S25_micro_series_compatible_.html,Turnigy nano-tech 260mah 2S 35~70C Lipo Pack (E-flite EFLB2002S25 micro series compatible),260,2,1.9240000000000002,4.99,2.5935550935550933,0,XX
26742,http://www.hobbyking.com/hobbyking/store/__26742__Turnigy_nano_tech_260mah_2S_35_70C_Lipo_Pack.html,Turnigy nano-tech 260mah 2S 35~70C Lipo Pack,260,2,1.9240000000000002,4.99,2.5935550935550933,50,XX
21334,http://www.hobbyking.com/hobbyking/store/__21334__ZIPPY_Compact_1000mAh_3S_25C_Lipo_Pack.html,ZIPPY Compact 1000mAh 3S 25C Lipo Pack,1000,3,11.1,5.1,0.45945945945945943,50,XX
26739,http://www.hobbyking.com/hobbyking/store/__26739__Turnigy_nano_tech_300mah_2S_45_90C_Lipo_Pack.html,Turnigy nano-tech 300mah 2S 45~90C Lipo Pack,300,2,2.22,5.25,2.3648648648648645,0,XX
25503,http://www.hobbyking.com/hobbyking/store/__25503__ZIPPY_Compact_350mAh_3S_25C_Lipo_Pack.html,ZIPPY Compact 350mAh 3S 25C Lipo Pack,350,3,3.8850000000000002,5.19,1.335907335907336,50,XX
21333,http://www.hobbyking.com/hobbyking/store/__21333__ZIPPY_Compact_1000mAh_2S_25C_Lipo_Pack.html,ZIPPY Compact 1000mAh 2S 25C Lipo Pack,1000,2,7.4,5.39,0.7283783783783783,50,XX
9163,http://www.hobbyking.com/hobbyking/store/__9163__Turnigy_1000mAh_3S_20C_Lipo_Pack.html,Turnigy 1000mAh 3S 20C Lipo Pack,1000,3,11.1,5.49,0.49459459459459465,50,XX
10868,http://www.hobbyking.com/hobbyking/store/__10868__Turnigy_800mAh_2S_20C_Long_Lipo_Pack.html,Turnigy 800mAh 2S 20C Long Lipo Pack,800,2,5.92,5.4,0.9121621621621623,50,XX
25504,http://www.hobbyking.com/hobbyking/store/__25504__ZIPPY_Compact_500mAh_2S_35C_Lipo_Pack.html,ZIPPY Compact 500mAh 2S 35C Lipo Pack,500,2,3.7,5.39,1.4567567567567565,50,XX
9276,http://www.hobbyking.com/hobbyking/store/__9276__Turnigy_800mAh_2S_20C_Lipo_Pack.html,Turnigy 800mAh 2S 20C Lipo Pack,800,2,5.92,5.55,0.9375,50,XX
6470,http://www.hobbyking.com/hobbyking/store/__6470__ZIPPY_Flightmax_1000mAh_3S1P_25C.html,ZIPPY Flightmax 1000mAh 3S1P 25C,1000,3,11.1,5.65,0.509009009009009,50,XX
11895,http://www.hobbyking.com/hobbyking/store/__11895__Turnigy_nano_tech_370mah_3S_25_40C_Lipo_Pack.html,Turnigy nano-tech 370mah 3S 25~40C Lipo Pack,370,3,4.107,5.55,1.3513513513513513,50,XX
28444,http://www.hobbyking.com/hobbyking/store/__28444__Turnigy_nano_tech_300mah_2S_35_70C_Lipo_Pack_E_flite_EFLB2002S25_micro_series_compatible_.html,Turnigy nano-tech 300mah 2S 35~70C Lipo Pack (E-flite EFLB2002S25 micro series compatible),300,2,2.22,5.2,2.3423423423423424,50,XX
9324,http://www.hobbyking.com/hobbyking/store/__9324__Rhino_1050mAh_2S_7_4v_30C_Lipoly_Pack.html,Rhino 1050mAh 2S 7.4v 30C Lipoly Pack,1050,2,7.7700000000000005,5.8,0.7464607464607463,50,XX
7310,http://www.hobbyking.com/hobbyking/store/__7310__Rhino_1250mAh_2S_7_4v_20C_Lipoly_Pack_.html,Rhino 1250mAh 2S 7.4v 20C Lipoly Pack,1250,2,9.25,5.8,0.6270270270270271,-4,XX
11898,http://www.hobbyking.com/hobbyking/store/__11898__Turnigy_nano_tech_850mah_2S_25_40C_Lipo_Pack.html,Turnigy nano-tech 850mah 2S 25~40C Lipo Pack,850,2,6.29,5.99,0.9523052464228935,50,XX
21331,http://www.hobbyking.com/hobbyking/store/__21331__ZIPPY_Compact_850mAh_2S_25C_Lipo_Pack.html,ZIPPY Compact 850mAh 2S 25C Lipo Pack,850,2,6.29,5.49,0.8728139904610493,50,XX
17275,http://www.hobbyking.com/hobbyking/store/__17275__Turnigy_nano_tech_1200mah_2S_15_25C_Lipo_AIRSOFT_Pack.html,Turnigy nano-tech 1200mah 2S 15~25C Lipo AIRSOFT Pack,1200,2,8.88,5.8,0.653153153153153,50,XX
6469,http://www.hobbyking.com/hobbyking/store/__6469__ZIPPY_Flightmax_1300mAh_2S1P_20C.html,ZIPPY Flightmax 1300mAh 2S1P 20C,1300,2,9.620000000000001,5.65,0.5873180873180873,50,XX
67729,http://www.hobbyking.com/hobbyking/store/__67729__Turnigy_nano_tech_1200mAh_2S_15_30C_Lipo_AIRSOFT_Pack_T_Connector_.html,Turnigy nano-tech 1200mAh 2S 15~30C Lipo AIRSOFT Pack (T-Connector),1200,2,8.88,5.94,0.6689189189189189,16,XX
9164,http://www.hobbyking.com/hobbyking/store/__9164__Turnigy_1000mAh_3S_25C_Lipo_Pack.html,Turnigy 1000mAh 3S 25C Lipo Pack,1000,3,11.1,5.9,0.5315315315315315,50,XX
17277,http://www.hobbyking.com/hobbyking/store/__17277__Turnigy_nano_tech_1200mah_2S_15_25C_Lipo_AIRSOFT_Pack.html,Turnigy nano-tech 1200mah 2S 15~25C Lipo AIRSOFT Pack,1200,2,8.88,6.0,0.6756756756756757,50,XX
6786,http://www.hobbyking.com/hobbyking/store/__6786__ZIPPY_Flightmax_800mAh_2S1P_20C.html,ZIPPY Flightmax 800mAh 2S1P 20C,800,2,5.92,5.9,0.9966216216216217,50,XX
23339,http://www.hobbyking.com/hobbyking/store/__23339__Turnigy_nano_tech_180mah_3S_25_40C_Lipo_Pack.html,Turnigy nano-tech 180mah 3S 25~40C Lipo Pack,180,3,1.998,5.85,2.9279279279279278,50,XX
25506,http://www.hobbyking.com/hobbyking/store/__25506__ZIPPY_Compact_850mAh_2S_35C_Lipo_Pack.html,ZIPPY Compact 850mAh 2S 35C Lipo Pack,850,2,6.29,5.99,0.9523052464228935,50,XX
9165,http://www.hobbyking.com/hobbyking/store/__9165__Turnigy_1300mAh_2S_20C_Lipo_Pack.html,Turnigy 1300mAh 2S 20C Lipo Pack,1300,2,9.620000000000001,6.29,0.6538461538461537,50,XX
9490,http://www.hobbyking.com/hobbyking/store/__9490__Turnigy_1000mAh_2S_30C_Lipo_Pack.html,Turnigy 1000mAh 2S 30C Lipo Pack,1000,2,7.4,6.15,0.8310810810810811,14,XX
21330,http://www.hobbyking.com/hobbyking/store/__21330__ZIPPY_Compact_500mAh_3S_25C_Lipo_Pack.html,ZIPPY Compact 500mAh 3S 25C Lipo Pack,500,3,5.55,6.15,1.1081081081081081,50,XX
21337,http://www.hobbyking.com/hobbyking/store/__21337__ZIPPY_Compact_1300mAh_2S_25C_Lipo_Pack.html,ZIPPY Compact 1300mAh 2S 25C Lipo Pack,1300,2,9.620000000000001,6.15,0.6392931392931392,50,XX
7309,http://www.hobbyking.com/hobbyking/store/__7309__Rhino_1050mAh_3S_11_1v_20C_Lipoly_Pack.html,Rhino 1050mAh 3S 11.1v 20C Lipoly Pack,1050,3,11.655000000000001,6.3,0.5405405405405405,50,XX
7304,http://www.hobbyking.com/hobbyking/store/__7304__Rhino_460mAh_3S_11_1v_20C_Lipoly_Pack.html,Rhino 460mAh 3S 11.1v 20C Lipoly Pack,460,3,5.106,6.39,1.2514688601645123,-4,XX
20388,http://www.hobbyking.com/hobbyking/store/__20388__Turnigy_nano_tech_950mah_2S_25_50C_Lipo_Pack.html,Turnigy nano-tech 950mah 2S 25~50C Lipo Pack,950,2,7.03,6.0,0.8534850640113798,50,XX
21389,http://www.hobbyking.com/hobbyking/store/__21389__ZIPPY_Compact_1000mAh_3S_35C_Lipo_Pack.html,ZIPPY Compact 1000mAh 3S 35C Lipo Pack,1000,3,11.1,6.05,0.545045045045045,50,XX
6474,http://www.hobbyking.com/hobbyking/store/__6474__ZIPPY_Flightmax_1000mAh_2S1P_20C.html,ZIPPY Flightmax 1000mAh 2S1P 20C,1000,2,7.4,6.15,0.8310810810810811,50,XX
7450,http://www.hobbyking.com/hobbyking/store/__7450__Rhino_1550mAh_2S1P_25C_Lipoly_Pack_.html,Rhino 1550mAh 2S1P 25C Lipoly Pack,1550,2,11.47,6.25,0.5448997384481256,50,XX
11897,http://www.hobbyking.com/hobbyking/store/__11897__Turnigy_nano_tech_460mah_3S_25_40C_Lipo_Pack.html,Turnigy nano-tech 460mah 3S 25~40C Lipo Pack,460,3,5.106,6.15,1.2044653349001175,50,XX
9275,http://www.hobbyking.com/hobbyking/store/__9275__Turnigy_500mAh_3S_20C_Lipo_Pack.html,Turnigy 500mAh 3S 20C Lipo Pack,500,3,5.55,6.35,1.1441441441441442,50,XX
52790,http://www.hobbyking.com/hobbyking/store/__52790__Turnigy_nano_tech_330mah_2S_45_90C_Lipo_Pack_for_Align_T_Rex_150_DFC.html,Turnigy nano-tech 330mah 2S 45~90C Lipo Pack for Align T-Rex 150 DFC,330,2,2.442,6.15,2.518427518427518,50,XX
7370,http://www.hobbyking.com/hobbyking/store/__7370__ZIPPY_Flightmax_1600mAh_2S1P_20C.html,ZIPPY Flightmax 1600mAh 2S1P 20C,1600,2,11.84,6.55,0.5532094594594594,0,XX
7449,http://www.hobbyking.com/hobbyking/store/__7449__Rhino_1050mAh_3S1P_30C_Lipoly_Pack.html,Rhino 1050mAh 3S1P 30C Lipoly Pack,1050,3,11.655000000000001,6.45,0.5534105534105533,50,XX
7312,http://www.hobbyking.com/hobbyking/store/__7312__Rhino_1750mAh_2S_7_4v_20C_Lipoly_Pack.html,Rhino 1750mAh 2S 7.4v 20C Lipoly Pack,1750,2,12.950000000000001,6.5,0.5019305019305019,50,XX
7316,http://www.hobbyking.com/hobbyking/store/__7316__Rhino_1550mAh_2S_7_4v_20C_Lipoly_Pack_.html,Rhino 1550mAh 2S 7.4v 20C Lipoly Pack,1550,2,11.47,6.7,0.5841325196163906,3,XX
11900,http://www.hobbyking.com/hobbyking/store/__11900__Turnigy_nano_tech_1000mah_2S_25_50C_Lipo_Pack.html,Turnigy nano-tech 1000mah 2S 25~50C Lipo Pack,1000,2,7.4,6.29,0.85,50,XX
